1	 1:39	 2:5	 3:77516	 4:0	 5:13	 6:2	 7:8	 8:3	 9:0	 10:1	 11:2174	 12:0	 13:40	 14:0
1	 1:18	 2:4	 3:55658	 4:12	 5:6	 6:2	 7:2	 8:1	 9:0	 10:1	 11:0	 12:0	 13:25	 14:0
1	 1:21	 2:0	 3:118186	 4:1	 5:10	 6:2	 7:3	 8:1	 9:4	 10:0	 11:0	 12:0	 13:20	 14:0
1	 1:22	 2:0	 3:279901	 4:3	 5:9	 6:0	 7:2	 8:1	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:52	 2:0	 3:110954	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:35
1	 1:36	 2:1	 3:90159	 4:1	 5:10	 6:0	 7:2	 8:0	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:25	 2:0	 3:122489	 4:0	 5:13	 6:2	 7:4	 8:1	 9:0	 10:0	 11:0	 12:1726	 13:60	 14:0
0	 1:49	 2:1	 3:43348	 4:13	 5:16	 6:2	 7:5	 8:3	 9:0	 10:1	 11:99999	 12:0	 13:70	 14:0
0	 1:42	 2:0	 3:34278	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:37	 2:0	 3:37778	 4:6	 5:11	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:54	 14:0
1	 1:39	 2:0	 3:160623	 4:5	 5:12	 6:2	 7:1	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:32	 2:0	 3:342458	 4:0	 5:13	 6:2	 7:5	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:53	 2:0	 3:64322	 4:3	 5:9	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:30	 2:0	 3:373914	 4:2	 5:7	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:51	 2:0	 3:205884	 4:1	 5:10	 6:0	 7:0	 8:0	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:62	 2:4	 3:208266	 4:6	 5:11	 6:1	 7:8	 8:3	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:38	 2:0	 3:222450	 4:14	 5:3	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:19
1	 1:23	 2:0	 3:348420	 4:0	 5:13	 6:2	 7:0	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:39	 2:0	 3:136081	 4:3	 5:9	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:2051	 13:40	 14:0
1	 1:37	 2:3	 3:197284	 4:1	 5:10	 6:2	 7:8	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:27	 2:999999	 3:204773	 4:5	 5:12	 6:0	 7:999999	 8:0	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:41	 2:0	 3:206066	 4:1	 5:10	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:47	 2:1	 3:61885	 4:0	 5:13	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:25	 2:0	 3:299908	 4:1	 5:10	 6:0	 7:4	 8:0	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:35	 2:0	 3:46028	 4:5	 5:12	 6:1	 7:2	 8:5	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
0	 1:47	 2:0	 3:239865	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:1977	 13:45	 14:0
1	 1:30	 2:0	 3:154587	 4:3	 5:9	 6:2	 7:2	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:3
1	 1:29	 2:0	 3:244473	 4:6	 5:11	 6:0	 7:0	 8:2	 9:0	 10:1	 11:0	 12:2051	 13:40	 14:0
0	 1:36	 2:0	 3:32334	 4:6	 5:11	 6:0	 7:4	 8:0	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
1	 1:42	 2:0	 3:319588	 4:0	 5:13	 6:5	 7:10	 8:3	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:51	 2:0	 3:226735	 4:3	 5:9	 6:0	 7:10	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:34	 2:0	 3:226443	 4:3	 5:9	 6:1	 7:8	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:44	 2:2	 3:359259	 4:3	 5:9	 6:1	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:60	 14:20
1	 1:27	 2:0	 3:36851	 4:0	 5:13	 6:2	 7:7	 8:3	 9:0	 10:1	 11:0	 12:0	 13:41	 14:0
1	 1:39	 2:0	 3:393480	 4:3	 5:9	 6:3	 7:6	 8:3	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:46	 2:0	 3:33109	 4:3	 5:9	 6:1	 7:1	 8:3	 9:0	 10:1	 11:0	 12:1741	 13:40	 14:0
1	 1:32	 2:1	 3:188246	 4:3	 5:9	 6:1	 7:3	 8:1	 9:0	 10:1	 11:0	 12:1590	 13:62	 14:0
1	 1:31	 2:0	 3:231569	 4:0	 5:13	 6:2	 7:3	 8:3	 9:4	 10:0	 11:0	 12:0	 13:50	 14:0
1	 1:23	 2:0	 3:353010	 4:2	 5:7	 6:2	 7:1	 8:5	 9:0	 10:1	 11:0	 12:0	 13:35	 14:0
0	 1:47	 2:0	 3:102628	 4:10	 5:14	 6:0	 7:4	 8:2	 9:0	 10:1	 11:15024	 12:0	 13:55	 14:0
1	 1:66	 2:0	 3:262285	 4:0	 5:13	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:99	 14:0
1	 1:26	 2:0	 3:160300	 4:3	 5:9	 6:2	 7:7	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:52	 2:0	 3:156953	 4:3	 5:9	 6:0	 7:6	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:53	 2:2	 3:136823	 4:2	 5:7	 6:4	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:30	 14:0
1	 1:48	 2:1	 3:160724	 4:0	 5:13	 6:0	 7:4	 8:2	 9:1	 10:1	 11:0	 12:0	 13:40	 14:7
1	 1:37	 2:2	 3:86459	 4:5	 5:12	 6:3	 7:4	 8:5	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:17	 2:0	 3:238628	 4:2	 5:7	 6:2	 7:2	 8:1	 9:0	 10:0	 11:0	 12:0	 13:5	 14:0
0	 1:50	 2:0	 3:339954	 4:6	 5:11	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:28	 2:999999	 3:222005	 4:3	 5:9	 6:2	 7:999999	 8:4	 9:0	 10:0	 11:0	 12:0	 13:40	 14:19
1	 1:17	 2:3	 3:99893	 4:2	 5:7	 6:2	 7:8	 8:3	 9:4	 10:0	 11:0	 12:1602	 13:40	 14:0
1	 1:39	 2:0	 3:214117	 4:1	 5:10	 6:1	 7:1	 8:5	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:28	 2:3	 3:298661	 4:0	 5:13	 6:2	 7:0	 8:3	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:38	 2:0	 3:179488	 4:5	 5:12	 6:1	 7:1	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:53	 2:0	 3:48343	 4:3	 5:9	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:1902	 13:40	 14:0
1	 1:28	 2:4	 3:100270	 4:0	 5:13	 6:1	 7:5	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:42	 2:0	 3:227065	 4:1	 5:10	 6:0	 7:5	 8:2	 9:0	 10:1	 11:15024	 12:0	 13:32	 14:0
1	 1:40	 2:0	 3:126701	 4:7	 5:5	 6:2	 7:10	 8:3	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:20	 2:0	 3:209131	 4:1	 5:10	 6:2	 7:7	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:32	 2:5	 3:400132	 4:0	 5:13	 6:0	 7:12	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:23	 2:5	 3:278155	 4:0	 5:13	 6:2	 7:8	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:25	 2:0	 3:139012	 4:0	 5:13	 6:2	 7:3	 8:1	 9:1	 10:1	 11:2174	 12:0	 13:40	 14:18
1	 1:41	 2:0	 3:178431	 4:3	 5:9	 6:0	 7:1	 8:2	 9:1	 10:1	 11:0	 12:0	 13:40	 14:26
0	 1:42	 2:0	 3:511068	 4:0	 5:13	 6:0	 7:5	 8:2	 9:0	 10:1	 11:7688	 12:0	 13:40	 14:0
1	 1:18	 2:0	 3:199039	 4:9	 5:8	 6:2	 7:3	 8:1	 9:0	 10:1	 11:594	 12:0	 13:14	 14:0
0	 1:29	 2:4	 3:190525	 4:0	 5:13	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:1848	 13:60	 14:5
1	 1:36	 2:0	 3:115700	 4:3	 5:9	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:34	 2:0	 3:167832	 4:12	 5:6	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:34	 2:0	 3:218164	 4:3	 5:9	 6:1	 7:1	 8:5	 9:0	 10:1	 11:0	 12:0	 13:44	 14:0
0	 1:48	 2:5	 3:171926	 4:4	 5:15	 6:0	 7:5	 8:2	 9:0	 10:1	 11:15024	 12:0	 13:50	 14:0
0	 1:36	 2:2	 3:242080	 4:4	 5:15	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:80	 14:0
1	 1:67	 2:3	 3:223257	 4:3	 5:9	 6:4	 7:2	 8:5	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:53	 2:0	 3:386773	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:7298	 12:0	 13:40	 14:0
0	 1:53	 2:1	 3:105478	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:2415	 13:40	 14:0
0	 1:45	 2:0	 3:140644	 4:13	 5:16	 6:1	 7:5	 8:3	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:22	 2:0	 3:205970	 4:12	 5:6	 6:3	 7:2	 8:5	 9:0	 10:0	 11:0	 12:0	 13:35	 14:0
1	 1:25	 2:0	 3:216583	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:43	 14:0
1	 1:61	 2:0	 3:162432	 4:1	 5:10	 6:1	 7:2	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:31	 2:4	 3:83671	 4:1	 5:10	 6:2	 7:8	 8:3	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:47	 2:2	 3:205100	 4:3	 5:9	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:38	 14:5
1	 1:31	 2:0	 3:195750	 4:11	 5:2	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:17	 2:0	 3:220562	 4:7	 5:5	 6:2	 7:3	 8:4	 9:3	 10:0	 11:0	 12:0	 13:32	 14:19
0	 1:38	 2:2	 3:312232	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:23	 2:0	 3:386337	 4:3	 5:9	 6:0	 7:6	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:999999
1	 1:42	 2:0	 3:86185	 4:1	 5:10	 6:4	 7:4	 8:3	 9:2	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:78	 2:0	 3:105586	 4:14	 5:3	 6:0	 7:10	 8:2	 9:1	 10:1	 11:0	 12:0	 13:36	 14:0
0	 1:54	 2:0	 3:103345	 4:6	 5:11	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:26	 2:4	 3:150553	 4:0	 5:13	 6:2	 7:8	 8:1	 9:1	 10:0	 11:0	 12:0	 13:50	 14:0
0	 1:30	 2:0	 3:26009	 4:3	 5:9	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:35	 14:0
0	 1:46	 2:0	 3:149388	 4:0	 5:13	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:26	 2:0	 3:151626	 4:0	 5:13	 6:2	 7:5	 8:3	 9:4	 10:0	 11:0	 12:0	 13:45	 14:0
1	 1:30	 2:0	 3:169583	 4:3	 5:9	 6:2	 7:3	 8:1	 9:0	 10:0	 11:0	 12:0	 13:35	 14:0
0	 1:66	 2:4	 3:174486	 4:13	 5:16	 6:0	 7:5	 8:2	 9:4	 10:1	 11:20051	 12:0	 13:35	 14:17
1	 1:23	 2:0	 3:160951	 4:3	 5:9	 6:2	 7:1	 8:1	 9:4	 10:1	 11:2597	 12:0	 13:40	 14:0
1	 1:25	 2:0	 3:213383	 4:1	 5:10	 6:2	 7:0	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:32	 2:2	 3:103078	 4:0	 5:13	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:25	 2:4	 3:109526	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:38	 14:0
1	 1:51	 2:0	 3:142835	 4:2	 5:7	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:24	 2:5	 3:43475	 4:0	 5:13	 6:2	 7:5	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:22	 2:0	 3:190916	 4:1	 5:10	 6:2	 7:0	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:28	 2:0	 3:175987	 4:3	 5:9	 6:2	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:29	 2:4	 3:214385	 4:2	 5:7	 6:1	 7:2	 8:5	 9:4	 10:0	 11:0	 12:0	 13:20	 14:0
1	 1:26	 2:0	 3:192652	 4:0	 5:13	 6:2	 7:2	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:41	 2:3	 3:207685	 4:0	 5:13	 6:2	 7:4	 8:3	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:19	 2:0	 3:143857	 4:1	 5:10	 6:2	 7:3	 8:1	 9:0	 10:0	 11:0	 12:0	 13:35	 14:0
1	 1:39	 2:0	 3:163392	 4:3	 5:9	 6:0	 7:3	 8:2	 9:1	 10:1	 11:0	 12:0	 13:26	 14:999999
0	 1:51	 2:0	 3:310774	 4:4	 5:15	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:29	 2:999999	 3:427965	 4:3	 5:9	 6:3	 7:999999	 8:5	 9:4	 10:0	 11:0	 12:0	 13:20	 14:0
1	 1:27	 2:0	 3:279608	 4:14	 5:3	 6:0	 7:9	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:19
0	 1:33	 2:0	 3:312881	 4:0	 5:13	 6:0	 7:5	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:19	 2:0	 3:175083	 4:3	 5:9	 6:2	 7:3	 8:1	 9:0	 10:0	 11:0	 12:0	 13:8	 14:0
1	 1:67	 2:999999	 3:132057	 4:3	 5:9	 6:0	 7:999999	 8:2	 9:4	 10:1	 11:0	 12:0	 13:20	 14:0
0	 1:41	 2:0	 3:32878	 4:0	 5:13	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
0	 1:29	 2:3	 3:360527	 4:10	 5:14	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:28	 2:0	 3:99478	 4:3	 5:9	 6:0	 7:8	 8:2	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:25	 2:0	 3:113035	 4:1	 5:10	 6:2	 7:4	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:21	 2:3	 3:99199	 4:3	 5:9	 6:2	 7:8	 8:1	 9:0	 10:1	 11:0	 12:0	 13:36	 14:0
0	 1:24	 2:4	 3:452640	 4:1	 5:10	 6:2	 7:0	 8:3	 9:0	 10:1	 11:14344	 12:0	 13:50	 14:0
1	 1:48	 2:0	 3:236858	 4:2	 5:7	 6:1	 7:2	 8:3	 9:0	 10:0	 11:0	 12:0	 13:31	 14:0
0	 1:46	 2:2	 3:201865	 4:4	 5:15	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:35	 2:0	 3:268661	 4:1	 5:10	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
0	 1:35	 2:3	 3:475324	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:50	 2:0	 3:117295	 4:12	 5:6	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:22	 2:0	 3:65704	 4:3	 5:9	 6:2	 7:3	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:999999
1	 1:45	 2:0	 3:192835	 4:1	 5:10	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:62	 2:4	 3:76720	 4:0	 5:13	 6:0	 7:5	 8:0	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:39	 2:4	 3:180686	 4:10	 5:14	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:1977	 13:45	 14:0
1	 1:33	 2:4	 3:133876	 4:3	 5:9	 6:1	 7:1	 8:5	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:22	 2:0	 3:123727	 4:1	 5:10	 6:2	 7:6	 8:3	 9:0	 10:0	 11:0	 12:0	 13:30	 14:0
0	 1:50	 2:0	 3:129956	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:48	 14:0
1	 1:25	 2:0	 3:96268	 4:2	 5:7	 6:1	 7:4	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:44	 2:0	 3:317320	 4:1	 5:10	 6:1	 7:2	 8:5	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:26	 2:0	 3:86872	 4:3	 5:9	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:31	 2:5	 3:100863	 4:10	 5:14	 6:1	 7:4	 8:5	 9:0	 10:0	 11:0	 12:0	 13:50	 14:0
1	 1:56	 2:0	 3:164332	 4:3	 5:9	 6:0	 7:3	 8:0	 9:0	 10:0	 11:0	 12:0	 13:15	 14:0
1	 1:49	 2:1	 3:122584	 4:8	 5:4	 6:0	 7:3	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:49	 2:0	 3:34377	 4:9	 5:8	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:46	 2:0	 3:162030	 4:3	 5:9	 6:4	 7:8	 8:5	 9:0	 10:0	 11:0	 12:0	 13:43	 14:0
1	 1:33	 2:0	 3:199170	 4:1	 5:10	 6:2	 7:1	 8:3	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:25	 2:0	 3:470203	 4:0	 5:13	 6:2	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:30	 14:0
0	 1:40	 2:0	 3:266803	 4:5	 5:12	 6:1	 7:4	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:72	 2:999999	 3:188009	 4:8	 5:4	 6:1	 7:999999	 8:3	 9:0	 10:1	 11:0	 12:0	 13:30	 14:0
1	 1:32	 2:5	 3:513416	 4:10	 5:14	 6:2	 7:5	 8:3	 9:0	 10:1	 11:0	 12:0	 13:10	 14:0
1	 1:44	 2:0	 3:98211	 4:0	 5:13	 6:0	 7:10	 8:2	 9:0	 10:1	 11:0	 12:0	 13:55	 14:0
1	 1:48	 2:0	 3:196107	 4:3	 5:9	 6:1	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:30	 14:0
1	 1:17	 2:0	 3:108273	 4:12	 5:6	 6:2	 7:3	 8:1	 9:0	 10:0	 11:0	 12:0	 13:12	 14:0
0	 1:50	 2:0	 3:213290	 4:6	 5:11	 6:0	 7:5	 8:0	 9:0	 10:0	 11:0	 12:1887	 13:36	 14:0
0	 1:61	 2:0	 3:96660	 4:1	 5:10	 6:0	 7:8	 8:0	 9:0	 10:0	 11:15024	 12:0	 13:34	 14:0
1	 1:22	 2:4	 3:412316	 4:3	 5:9	 6:2	 7:6	 8:1	 9:4	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:17	 2:0	 3:120068	 4:2	 5:7	 6:2	 7:6	 8:1	 9:0	 10:1	 11:0	 12:0	 13:17	 14:0
0	 1:49	 2:2	 3:101722	 4:4	 5:15	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:60	 14:0
1	 1:26	 2:0	 3:120268	 4:3	 5:9	 6:0	 7:2	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:19	 2:5	 3:144429	 4:1	 5:10	 6:2	 7:5	 8:1	 9:0	 10:1	 11:0	 12:0	 13:10	 14:0
1	 1:17	 2:0	 3:271122	 4:9	 5:8	 6:2	 7:2	 8:1	 9:0	 10:0	 11:0	 12:0	 13:16	 14:0
1	 1:38	 2:0	 3:255621	 4:3	 5:9	 6:0	 7:2	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:34	 2:4	 3:90934	 4:6	 5:11	 6:1	 7:12	 8:1	 9:1	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:51	 2:0	 3:162745	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:7298	 12:0	 13:50	 14:0
0	 1:48	 2:0	 3:128460	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:42	 14:0
0	 1:63	 2:0	 3:30813	 4:10	 5:14	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
1	 1:19	 2:0	 3:164585	 4:3	 5:9	 6:2	 7:7	 8:1	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:73	 2:0	 3:148003	 4:1	 5:10	 6:0	 7:8	 8:0	 9:0	 10:0	 11:20051	 12:0	 13:36	 14:0
1	 1:51	 2:0	 3:215647	 4:3	 5:9	 6:1	 7:5	 8:3	 9:0	 10:0	 11:0	 12:0	 13:43	 14:0
1	 1:38	 2:0	 3:300975	 4:10	 5:14	 6:0	 7:2	 8:2	 9:4	 10:1	 11:0	 12:1485	 13:40	 14:999999
0	 1:54	 2:0	 3:421561	 4:1	 5:10	 6:0	 7:5	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:41	 2:0	 3:149909	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:1848	 13:40	 14:0
0	 1:65	 2:999999	 3:240857	 4:0	 5:13	 6:0	 7:999999	 8:2	 9:0	 10:1	 11:0	 12:2377	 13:40	 14:0
0	 1:36	 2:1	 3:138940	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:4386	 12:0	 13:50	 14:0
1	 1:42	 2:0	 3:66755	 4:8	 5:4	 6:0	 7:1	 8:2	 9:3	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:38	 2:0	 3:103323	 4:1	 5:10	 6:0	 7:1	 8:2	 9:0	 10:1	 11:7688	 12:0	 13:40	 14:0
1	 1:20	 2:999999	 3:117222	 4:1	 5:10	 6:2	 7:999999	 8:1	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
0	 1:37	 2:5	 3:29145	 4:0	 5:13	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:50	 14:0
0	 1:35	 2:5	 3:184659	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:1485	 13:40	 14:0
1	 1:51	 2:1	 3:20795	 4:1	 5:10	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:40	 14:0
1	 1:23	 2:0	 3:311376	 4:6	 5:11	 6:2	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:27	 2:5	 3:122660	 4:0	 5:13	 6:2	 7:5	 8:1	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
1	 1:19	 2:999999	 3:137578	 4:1	 5:10	 6:2	 7:999999	 8:1	 9:0	 10:1	 11:0	 12:0	 13:16	 14:0
0	 1:37	 2:0	 3:193689	 4:6	 5:11	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:42	 14:0
1	 1:29	 2:0	 3:144556	 4:3	 5:9	 6:0	 7:7	 8:2	 9:0	 10:1	 11:0	 12:0	 13:45	 14:0
1	 1:33	 2:0	 3:228696	 4:11	 5:2	 6:0	 7:1	 8:3	 9:0	 10:1	 11:0	 12:2603	 13:32	 14:19
1	 1:60	 2:0	 3:184183	 4:3	 5:9	 6:1	 7:7	 8:3	 9:0	 10:1	 11:4650	 12:0	 13:40	 14:0
1	 1:22	 2:0	 3:243178	 4:0	 5:13	 6:2	 7:8	 8:1	 9:0	 10:1	 11:0	 12:0	 13:20	 14:0
1	 1:22	 2:999999	 3:236330	 4:1	 5:10	 6:2	 7:999999	 8:1	 9:4	 10:1	 11:0	 12:1721	 13:20	 14:0
1	 1:60	 2:5	 3:190682	 4:6	 5:11	 6:4	 7:2	 8:3	 9:4	 10:0	 11:0	 12:0	 13:37	 14:0
1	 1:35	 2:0	 3:233786	 4:2	 5:7	 6:3	 7:2	 8:5	 9:0	 10:1	 11:0	 12:0	 13:20	 14:0
1	 1:45	 2:0	 3:102202	 4:6	 5:11	 6:1	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:30	 2:0	 3:95299	 4:3	 5:9	 6:0	 7:7	 8:2	 9:1	 10:1	 11:0	 12:0	 13:40	 14:18
0	 1:43	 2:2	 3:240504	 4:1	 5:10	 6:0	 7:4	 8:2	 9:0	 10:1	 11:0	 12:0	 13:70	 14:0
1	 1:32	 2:5	 3:169973	 4:10	 5:14	 6:2	 7:8	 8:3	 9:0	 10:0	 11:0	 12:0	 13:38	 14:0
1	 1:35	 2:0	 3:144937	 4:3	 5:9	 6:0	 7:1	 8:2	 9:0	 10:1	 11:0	 12:0	 13:42	 14:0
1	 1:32	 2:0	 3:211751	 4:6	 5:11	 6:1	 7:2	 8:5	 9:4	 10:0	 11:0	 12:0	 13:40	 14:0
0	 1:61	 2:0	 3:84587	 4:6	 5:11	 6:0	 7:1	 8:2	 9:1	 10:1	 11:0	 12:0	 13:40	 14:0
